time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.118785929308,0.142971666496,11.7636104344,0.0494067564094,6.21854906372,0.0,0.339883314187,0.368109392962,2.5792332175,0.0012119497613,-0.0708561351413,0.0,430.29651716636084,431.4202775325234,430.92096213419313,429.39271073992023
1.3800000000000008,0.140843036698,0.166312447607,11.9260941478,0.0500915921542,6.21424279036,0.0,0.395847229824,0.409935510105,2.83623306817,0.0264923159305,-0.0736661887975,0.0,490.80612935568394,490.59409329747996,490.6034510367383,492.47677494554716
1.4400000000000008,0.166168122636,0.192041720749,12.1011367753,0.0518418391124,6.20939746033,0.0,0.448798227779,0.447866766229,2.99804588346,0.0340508059445,-0.101273781311,0.0,465.7715855175432,463.602115652084,464.2193568436784,464.8122909091695
1.5000000000000009,0.194313858258,0.21975857753,12.2795945345,0.0535595371943,6.2033391515,0.0,0.489885841697,0.476182454885,2.95060886572,0.0146481761796,-0.100375096979,0.0,397.82652269398915,397.89868240524464,398.44156613899133,396.6640124598196
1.560000000000001,0.225709894472,0.249652501322,12.4636544857,0.0544346504394,6.19711653602,0.0,0.557337707129,0.52034635872,3.18400581231,0.0144590157647,-0.111384569916,0.0,487.54164901275476,486.7099717636885,486.04995290860245,486.0356484344649
1.620000000000001,0.261309986836,0.2822187196,12.661722459,0.0561291076159,6.19092843581,0.0,0.630046594669,0.565314586807,3.41747715775,0.0469856068166,-0.0903386347267,0.0,486.20855068392666,487.7743071077391,487.89078279705603,490.31340856856394
1.680000000000001,0.301009533374,0.317283243826,12.8694034682,0.0595234753914,6.18514991011,0.0,0.693796425909,0.603795284946,3.5048530205,0.0709536157565,-0.112231999768,0.0,447.648273896956,445.8549296090692,443.7250509554498,445.6904670939537
1.740000000000001,0.345053751532,0.354970096817,13.0863045256,0.0639442385011,6.17858617507,0.0,0.775061360524,0.652899857343,3.72432819116,0.0786362228322,-0.104257377082,0.0,485.29695997844817,485.88571016116134,486.8585405893042,487.4367201576969
1.8000000000000012,0.393725603855,0.395463978682,13.3125453245,0.0681513171066,6.17226901769,0.0,0.847924972713,0.697326538696,3.81657795694,0.0417641164238,-0.107424942132,0.0,450.55551506887855,450.2897972416926,450.81439607528677,447.82829453673605
1.8600000000000012,0.446584385138,0.438508063504,13.5415223193,0.0707989949013,6.16583410805,0.0,0.914584572365,0.737688163862,3.81586479752,0.0484785996291,-0.106898214223,0.0,421.1548883209423,421.1896521953931,420.05081961688006,420.6339626801896
1.9200000000000013,0.503554485223,0.484019354592,13.770436393,0.0734685051743,6.15909728415,0.0,0.984975553917,0.779584602708,3.81447097555,0.0350091455153,-0.126108158638,0.0,421.71770806198526,420.0427231163808,421.3393884143023,420.1744059780435
1.9800000000000013,0.565409176988,0.532402988696,14.0035257876,0.0755847210661,6.15212424572,0.0,1.07754959193,0.833375473645,3.9545097983,0.035787344093,-0.101498315971,0.0,464.9459988497195,466.8584266100489,466.3914532527737,466.45270720019374
2.0400000000000014,0.632632527433,0.583868347539,14.2425099228,0.077494059167,6.14559084268,0.0,1.16377924935,0.882297295323,4.01126425982,0.0224004791238,-0.130821198039,0.0,442.69007542640765,440.25926006357696,442.28600492704686,441.18235243521906
2.1000000000000014,0.70486718749,0.638137383104,14.4827899944,0.0784661113905,6.13798298268,0.0,1.24468724391,0.926754579184,3.99794836817,-0.000610093606136,-0.119775098246,0.0,419.30526057983514,420.24810644591895,420.0028781413744,418.0021566914065
2.1600000000000015,0.782615295353,0.695366208745,14.7258586265,0.0781632611943,6.13204200991,0.0,1.34749121941,0.980801716306,4.10377889175,-0.0158610363117,-0.0745602464237,0.0,456.4733223048032,460.05830285722936,458.60364856624204,457.39064716882893
2.2200000000000015,0.86660384159,0.755804731883,14.9750025237,0.0777146921794,6.12787240894,0.0,1.45247698458,1.03369589089,4.20051572737,0.00549367224481,-0.0609157954499,0.0,455.5450363218653,456.6312757783546,455.93847182355984,457.6416462949431
2.2800000000000016,0.956816896915,0.819332534067,15.2289661079,0.0779448806147,6.12432198198,0.0,1.55489813109,1.0838824189,4.26455377558,0.000296805691953,-0.0559007951953,0.0,446.2177195468711,446.6245267875191,448.24243332542676,447.8197927766403
2.3400000000000016,1.05332593918,0.885913574279,15.4873002825,0.0776055819631,6.12077817828,0.0,1.66231967836,1.13542372605,4.34612694218,-0.0215285794341,-0.0662840155744,0.0,454.36749150446474,453.5318108137798,454.06321809964726,452.30879716166174
2.4000000000000017,1.1568015035,0.955784285185,15.7532624473,0.0763507857308,6.11646855108,0.0,1.7871701019,1.19337292877,4.51842149979,-0.0197103099929,-0.0862170634619,0.0,484.2938768709129,482.7884287362142,480.57346292029507,480.7113244019677
2.4600000000000017,1.26696716087,1.02869562717,16.024255475,0.0754580473547,6.11173658166,0.0,1.885402369,1.2368883822,4.51453731478,-0.00664024925936,-0.0671893395848,0.0,428.1597508203815,429.77036431019667,428.2075923742412,429.31823013318285
2.520000000000002,1.38415112695,1.10465635722,16.301028445,0.074468243026,6.10757993914,0.0,2.02100611929,1.29498846509,4.71020857154,-0.0594186717093,-0.0738172329758,0.0,491.5469131161537,491.05229028702007,492.62545786007973,488.70658677612107
2.580000000000002,1.50804283534,1.18343058065,16.5810187869,0.0708675912652,6.10278746917,0.0,2.10907225069,1.33054710102,4.62305474384,-0.0612218009433,-0.096127437157,0.0,403.2123008994533,401.18518593475784,403.67388085908283,403.5081642077029
2.640000000000002,1.63725199069,1.26426524384,16.8555816299,0.0674747832141,6.09703247572,0.0,2.19834065218,1.36367677824,4.52928874504,-0.0485404891637,-0.0954984174126,0.0,400.11913884810366,400.1674549959788,399.2590125329844,400.4119006897387
2.700000000000002,1.77401098449,1.34778132884,17.1356553301,0.0640720183516,6.09143278037,0.0,2.36072282755,1.41968100354,4.80506342131,-0.0828662098943,-0.089310071801,0.0,514.1896594307076,514.6218350206626,516.5763104138433,514.1477870160337
2.760000000000002,1.91900942654,1.43402268814,17.423878939,0.0589459554145,6.08662270024,0.0,2.47292995267,1.45455518615,4.80224219531,-0.0911370871933,-0.0663041962064,0.0,433.6425736036551,435.5655470903754,433.3400908155156,432.63790740846906
2.820000000000002,2.07101005815,1.52231634342,17.7129222364,0.0535290176293,6.08309731183,0.0,2.59399447719,1.48802266701,4.83226126586,-0.0886264336447,-0.0468278115969,0.0,443.93050132506517,445.52347994113654,444.7420205221473,444.94082624495854
2.880000000000002,2.22943285385,1.61228136612,17.9993822106,0.0481520081709,6.08034401425,0.0,2.68698568314,1.51043040828,4.71683044314,-0.0916735322609,-0.0440730852356,0.0,394.86096352050845,395.1135381055414,396.82464385828433,396.53700461342095
2.940000000000002,2.39465216557,1.70378097746,18.2846877231,0.042896490862,6.07733308959,0.0,2.82043759987,1.53897846357,4.79288258411,-0.0804783679814,-0.0666375474286,0.0,459.9588390651081,458.16642255379236,458.57880582955517,459.4611987071159
3.000000000000002,2.56759269982,1.7968178267,18.5729455863,0.0382321650999,6.07386808106,0.0,2.94446506543,1.56178460472,4.81545285884,-0.0727591919458,-0.0441833970099,0.0,442.14184110236454,443.98572223100814,442.8218590654029,443.45164197324436
3.0600000000000023,2.74880338587,1.89127272465,18.8662290053,0.0346870849241,6.07121736048,0.0,3.0959291517,1.5862390801,4.95982606424,-0.0404463723541,-0.0441692398138,0.0,481.0560699143112,481.0561997499283,480.51824135232374,482.95941275352453
3.1200000000000023,2.93901836362,1.98709970362,19.1675856102,0.0326196317758,6.06862638241,0.0,3.24460298426,1.60771511639,5.08461268023,-0.0245800222954,-0.0412805146701,0.0,476.7291159996732,476.94892985368546,477.03617921919744,478.2459388438855
3.1800000000000024,3.13838454982,2.08419995941,19.4773053665,0.031512368748,6.0660420987,0.0,3.40092474069,1.62877610666,5.23841682854,-0.00838856093532,-0.0469168218171,0.0,487.42059738031645,486.9982717008434,487.0924186395249,488.30203302632856
3.2400000000000024,3.34577302888,2.18234136475,19.7899264062,0.0309690422986,6.06298416093,0.0,3.51219275256,1.64255500127,5.18238075113,-0.0104237307798,-0.0606260813136,0.0,423.85372413395487,422.67176199291646,423.3890505714129,423.21399555341236
3.3000000000000025,3.56070301704,2.28141348849,20.1028864187,0.0310750773175,6.05971380868,0.0,3.65226348941,1.65980348112,5.24904520173,0.0189567945221,-0.0444502067069,0.0,462.1024018551847,463.374063042099,461.97234440529553,464.2836647955703
3.3600000000000025,3.78341929627,2.38143605397,20.4169447941,0.0325953215542,6.05763947427,0.0,3.77169531826,1.6743876149,5.21951716811,0.0357477436642,-0.0198593414207,0.0,432.315466383578,434.38230833687396,432.43200196474385,433.8445438038429
3.4200000000000026,4.01340507747,2.48237477988,20.7296397743,0.0349353021369,6.05630804301,0.0,3.89446817027,1.69042156845,5.20354995035,0.0448166413463,-0.0273156606478,0.0,438.89250105693054,438.2730459446654,436.65181734303854,437.4086503315162
3.4800000000000026,4.25033722212,2.58425242756,21.0395565973,0.037726405221,6.05500795912,0.0,4.00331174658,1.70571376531,5.12721974739,0.0497204207163,-0.0122623176644,0.0,417.73639745274164,419.04722282639926,416.8192982481307,417.24916293207576
3.5400000000000027,4.49488301959,2.68727026439,21.3495808176,0.0405083755082,6.05392008383,0.0,4.14803584856,1.72847486754,5.20632162984,0.0386361393885,-0.0336966408114,0.0,469.05164345481273,467.38379699318773,467.89547605708606,467.032720639506
3.6000000000000028,4.74852416784,2.79177826244,21.6661039797,0.0427850140177,6.05157739427,0.0,4.30655764511,1.75532698758,5.34347628812,0.0365227619429,-0.0527693316833,0.0,487.35642224188086,485.92781662786894,486.72557288793337,486.5679050290769
3.660000000000003,5.01087363856,2.89779356498,21.9873233818,0.045612663319,6.04837457348,0.0,4.43851153418,1.77872625847,5.36345125845,0.0626451077133,-0.0546307794688,0.0,452.94359576008566,452.7920202600932,451.43485617712173,453.5394480324363
3.720000000000003,5.28073077984,3.0051826135,22.3078847452,0.0488595794621,6.04556857421,0.0,4.55684164172,1.80119726583,5.32187705729,0.0256735791184,-0.0344400992625,0.0,432.8009574136127,434.4959017275813,434.81687632282336,431.709524270666
3.780000000000003,5.55778027468,3.11398036587,22.6262597089,0.0505004061314,6.04324047333,0.0,4.67817269179,1.82551278059,5.29056356787,0.0304996054481,-0.0493830374148,0.0,437.81317469820283,436.5670080034486,436.43615523304965,436.83905709062657
3.840000000000003,5.8426340211,3.22436879837,22.944830723,0.0519580816312,6.04021621386,0.0,4.81698355869,1.85422280294,5.32798510862,0.00746434148271,-0.0525286140348,0.0,459.15305073698136,458.9018563406299,460.4556360671725,458.6293542591149
3.900000000000003,6.13623417695,3.33658183791,23.2671991421,0.053181894888,6.0368672308,0.0,4.96968750925,1.88624823237,5.41683403249,0.0383245171533,-0.0633681535882,0.0,475.6053110461328,474.77228058126224,476.0661570636574,478.4220970065279
3.960000000000003,6.43786558023,3.45049491539,23.5902417278,0.0554043261981,6.0332916483,0.0,5.08486341104,1.9110233979,5.35131408614,0.0343409203449,-0.052950313608,0.0,428.4516153272567,429.3339714212757,428.2018140974065,427.863403519519
4.020000000000002,6.74664597767,3.56597267542,23.9101777288,0.0574415887687,6.03007348571,0.0,5.20791429037,1.93838642009,5.31313685389,0.0331700260082,-0.055043476415,0.0,436.7275197037259,436.55089878657134,438.35840261375716,438.26155431990287
4.080000000000001,7.06265628228,3.68308417361,24.227141649,0.059785630839,6.02735623897,0.0,5.32585646181,1.96549266047,5.25238043925,0.0488187561154,-0.030713549034,0.0,429.16978632849856,431.22898459052635,429.32572269459456,430.6525432130752
4.14,7.38727742236,3.80221108695,24.5462811099,0.062269082941,6.02554895066,0.0,5.49460103325,2.00562762233,5.38455673716,0.019257905228,-0.02896304832,0.0,490.7325196261573,490.862272012596,492.0854735217027,489.8925473340814
4.199999999999998,7.72157415487,3.92368308815,24.8716409067,0.0634526713199,6.02450495193,0.0,5.64838738238,2.04349396067,5.46008733193,0.0206474476971,-0.000857793156557,0.0,474.72289546309133,476.8751029787892,475.94645943062113,476.05275690055424
4.259999999999997,8.06345141656,4.04705724891,25.1954143329,0.0643618983757,6.02439579769,0.0,5.74746926389,2.06907277106,5.3329476447,0.000925688997748,-0.00381515510093,0.0,411.3268776830129,411.0648539145048,411.1204439092584,409.3687147270589
4.319999999999996,8.41262913335,4.17231119435,25.5168261535,0.0645428490613,6.02444139237,0.0,5.89146047857,2.10601903807,5.38034378187,0.00689909815952,0.00862173674268,0.0,466.5133636537535,467.48368690820706,467.426247380431,467.89157894578324
4.379999999999995,8.7697571803,4.29962578553,25.8386687575,0.0645919293044,6.02547448953,0.0,6.01252394256,2.13780564437,5.34782423436,-0.015541673335,0.0304427359908,0.0,441.22337378898806,443.0216370705674,444.0576189545023,442.2124582486181
4.439999999999993,9.13454978632,4.4289549751,26.16035014,0.0639630348675,6.02766866931,0.0,6.14672782386,2.17305766771,5.37469650452,-0.00190991737712,0.0466359548687,0.0,461.2564143727972,462.53431850148894,460.5631329843632,461.6404128379478
4.499999999999992,9.50630114833,4.56014104686,26.4798346292,0.0640159919874,6.03015348552,0.0,6.24466804887,2.19982215713,5.27536587842,0.00595290750643,0.0281130772355,0.0,420.9907726400579,419.3855128285423,419.9168009397579,420.5985110826409
4.559999999999991,9.88510090628,4.69324273529,26.7982292216,0.0645278790161,6.03234284127,0.0,6.38142954177,2.236894139,5.33737978515,0.0132454763545,0.0494460969699,0.0,470.6823231110379,472.3313061429372,471.4895274419756,472.05261905896873
4.6199999999999894,10.272015602,4.82857925525,27.1203920482,0.0657612140629,6.03584728291,0.0,6.51502866822,2.27438016346,5.40102108647,0.0321854887623,0.0720615674763,0.0,472.2460519682752,473.9897474305486,471.97281971612506,473.4326601598218
4.679999999999988,10.6663035322,4.96605510101,27.4443539406,0.0676091144103,6.04048640324,0.0,6.62722784677,2.30830063728,5.39779951689,0.0278693051438,0.0861688858405,0.0,453.14900379492514,454.28645059431074,451.6884606269578,451.3404540723301
4.739999999999987,11.0672813255,5.10562320106,27.7685503412,0.06920836551,6.04622617363,0.0,6.73790233922,2.34409991915,5.40881552797,0.0241062927614,0.109932920822,0.0,455.9503149002221,457.8526868041608,457.0604966606797,456.7605493517305
4.799999999999986,11.474300646,5.24724050056,28.0916450193,0.0703736814669,6.05278153445,0.0,6.82865942893,2.37659472144,5.36148655953,0.00785241406406,0.107867872886,0.0,437.2746316838676,437.11326607086045,439.04320233850837,437.69216348895003
4.859999999999984,11.8868526231,5.39089748454,28.4130148931,0.0709683957866,6.05893210397,0.0,6.92226463493,2.41201006912,5.35111390667,0.0137418761028,0.0887606445679,0.0,449.29492071744255,447.75156387215907,448.82046973304466,449.2982129320495
4.919999999999983,12.3045592123,5.53659410446,28.7324707927,0.0712124514482,6.06455153549,0.0,7.00066021836,2.44461067875,5.29789969827,-0.035433096973,0.10198617055,0.0,433.14744608514195,434.2661391372007,436.82829990860273,432.70706698692777
4.979999999999982,12.7271291279,5.68433557225,29.0501529628,0.0687025863119,6.07099174153,0.0,7.08420915774,2.47988953975,5.29181223942,-0.059415302358,0.116318087788,0.0,448.26112025427386,449.4344307926393,449.1146249887549,447.1636632114757
5.0399999999999805,13.1556329604,5.83448692821,29.3726017644,0.0656302594961,6.0781018891,0.0,7.19799949692,2.52470230791,5.45586977636,-0.0384527223217,0.122544213182,0.0,498.0426451581059,498.50884349577666,499.96858257487037,501.49239810925457
